date,cash,equity,margin,market_value,pnl,unrealized_pnl,fees
2024-03-07,201097.23,1016659.78,0.0,1016659.78,16659.78,0.0,2432.12
2024-03-08,201097.23,1025280.61,0.0,1025280.61,25280.61,0.0,2432.12
2024-03-11,302967.14,1033674.11,0.0,1033674.11,33674.11,0.0,2559.61
2024-03-12,-24.29,1014635.1,0.0,1014635.1,14635.1,0.0,2635.34
2024-03-13,-24.29,1010969.48,0.0,1010969.48,10969.48,0.0,2635.34
2024-03-14,3275.53,1016307.94,0.0,1016307.94,16307.94,0.0,2789.65
2024-03-15,3275.53,1029077.83,0.0,1029077.83,29077.83,0.0,2789.65
2024-03-18,103864.18,1035045.78,0.0,1035045.78,35045.78,0.0,3069.7
2024-03-19,102431.61,1028163.95,0.0,1028163.95,28163.95,0.0,3221.35
2024-03-20,418373.26,1026862.38,0.0,1026862.38,26862.38,0.0,3770.58
2024-03-21,214282.01,1023383.55,0.0,1023383.55,23383.55,0.0,3821.59
2024-03-22,214282.01,1010782.43,0.0,1010782.43,10782.43,0.0,3821.59
2024-03-25,415367.53,1004624.17,0.0,1004624.17,4624.17,0.0,4073.27
2024-03-26,314897.02,1009272.14,0.0,1009272.14,9272.14,0.0,4098.38
2024-03-27,314897.02,995941.42,0.0,995941.42,-4058.58,0.0,4098.38
2024-03-28,414203.53,999394.61,0.0,999394.61,-605.39,0.0,4222.67
2024-03-29,414203.53,1010109.02,0.0,1010109.02,10109.02,0.0,4222.67
2024-04-01,414203.53,1020709.97,0.0,1020709.97,20709.97,0.0,4222.67
2024-04-02,410981.56,1027025.11,0.0,1027025.11,27025.11,0.0,4371.84
2024-04-03,410981.56,1024434.11,0.0,1024434.11,24434.11,0.0,4371.84
2024-04-08,513544.2,1026137.34,0.0,1026137.34,26137.34,0.0,4500.2
2024-04-09,412956.39,1027342.14,0.0,1027342.14,27342.14,0.0,4525.34
2024-04-10,513454.54,1026705.2,0.0,1026705.2,26705.2,0.0,4651.12
2024-04-11,412836.68,1035545.38,0.0,1035545.38,35545.38,0.0,4828.41
2024-04-12,410822.09,1035607.77,0.0,1035607.77,35607.77,0.0,4980.24
2024-04-15,310879.81,1047307.69,0.0,1047307.69,47307.69,0.0,5005.22
2024-04-16,207584.09,1024288.82,0.0,1024288.82,24288.82,0.0,5031.04
2024-04-17,105406.72,1044472.24,0.0,1044472.24,44472.24,0.0,5056.58
2024-04-18,105406.72,1049469.02,0.0,1049469.02,49469.02,0.0,5056.58
2024-04-19,774.81,1056703.63,0.0,1056703.63,56703.63,0.0,5082.73
2024-04-22,213890.17,1035030.89,0.0,1035030.89,35030.89,0.0,5507.15
2024-04-23,114547.33,1012861.04,0.0,1012861.04,12861.04,0.0,5531.98
2024-04-24,114547.33,1027809.34,0.0,1027809.34,27809.34,0.0,5531.98
2024-04-25,114547.33,1031728.95,0.0,1031728.95,31728.95,0.0,5531.98
2024-04-26,114547.33,1041004.71,0.0,1041004.71,41004.71,0.0,5531.98
2024-04-29,114547.33,1044476.43,0.0,1044476.43,44476.43,0.0,5531.98
2024-04-30,218242.67,1048685.83,0.0,1048685.83,48685.83,0.0,5661.76
2024-05-06,218242.67,1075477.7,0.0,1075477.7,75477.7,0.0,5661.76
2024-05-07,136248.61,1078577.62,0.0,1078577.62,78577.62,0.0,5880.85
2024-05-08,136248.61,1065847.41,0.0,1065847.41,65847.41,0.0,5880.85
2024-05-09,251863.4,1087091.9,0.0,1087091.9,87091.9,0.0,6025.55
2024-05-10,247123.56,1094455.08,0.0,1094455.08,94455.08,0.0,6182.69
2024-05-13,247832.58,1095743.72,0.0,1095743.72,95743.72,0.0,6347.21
2024-05-14,130859.64,1092900.03,0.0,1092900.03,92900.03,0.0,6528.64
2024-05-15,234525.28,1082737.82,0.0,1082737.82,82737.82,0.0,6821.32
2024-05-16,225013.16,1074288.52,0.0,1074288.52,74288.52,0.0,6970.98
2024-05-17,435922.82,1074452.71,0.0,1074452.71,74452.71,0.0,7234.95
2024-05-20,328073.42,1079317.88,0.0,1079317.88,79317.88,0.0,7421.86
2024-05-21,231717.96,1071740.27,0.0,1071740.27,71740.27,0.0,7618.6
2024-05-22,123824.14,1069495.29,0.0,1069495.29,69495.29,0.0,7803.32
2024-05-23,17800.41,1048259.36,0.0,1048259.36,48259.36,0.0,7986.88
2024-05-24,216839.29,1058543.18,0.0,1058543.18,58543.18,0.0,8235.99
2024-05-27,213482.51,1073607.59,0.0,1073607.59,73607.59,0.0,8390.53
2024-05-28,429224.3,1075365.05,0.0,1075365.05,75365.05,0.0,8660.55
2024-05-29,539831.38,1074795.84,0.0,1074795.84,74795.84,0.0,8798.98
2024-05-30,448371.34,1070292.07,0.0,1070292.07,70292.07,0.0,8998.49
2024-05-31,448371.34,1069025.82,0.0,1069025.82,69025.82,0.0,8998.49
2024-06-03,448371.34,1059404.97,0.0,1059404.97,59404.97,0.0,8998.49
2024-06-04,654144.0,1065331.27,0.0,1065331.27,65331.27,0.0,9256.03
2024-06-05,548392.61,1056152.36,0.0,1056152.36,56152.36,0.0,9282.46
2024-06-06,548392.61,1056653.37,0.0,1056653.37,56653.37,0.0,9282.46
2024-06-07,742999.34,1064660.81,0.0,1064660.81,64660.81,0.0,9526.02
2024-06-11,742999.34,1056585.41,0.0,1056585.41,56585.41,0.0,9526.02
2024-06-12,852660.9,1058486.29,0.0,1058486.29,58486.29,0.0,9663.27
2024-06-13,852660.9,1054614.4,0.0,1054614.4,54614.4,0.0,9663.27
2024-06-14,852660.9,1055377.82,0.0,1055377.82,55377.82,0.0,9663.27
2024-06-17,852660.9,1054273.11,0.0,1054273.11,54273.11,0.0,9663.27
2024-06-18,952078.24,1057363.31,0.0,1057363.31,57363.31,0.0,9944.28
2024-06-19,847735.24,1055497.39,0.0,1055497.39,55497.39,0.0,9970.36
2024-06-20,949692.73,1053017.71,0.0,1053017.71,53017.71,0.0,10097.97
2024-06-21,949692.73,1054137.76,0.0,1054137.76,54137.76,0.0,10097.97
2024-06-24,949692.73,1053577.74,0.0,1053577.74,53577.74,0.0,10097.97
2024-06-25,949692.73,1053577.74,0.0,1053577.74,53577.74,0.0,10097.97
2024-06-26,949692.73,1054580.75,0.0,1054580.75,54580.75,0.0,10097.97
2024-06-27,949692.73,1055010.62,0.0,1055010.62,55010.62,0.0,10097.97
2024-06-28,949692.73,1057446.54,0.0,1057446.54,57446.54,0.0,10097.97
2024-07-01,949692.73,1062604.97,0.0,1062604.97,62604.97,0.0,10097.97
2024-07-02,949692.73,1063178.12,0.0,1063178.12,63178.12,0.0,10097.97
2024-07-03,959868.49,1064718.69,0.0,1064718.69,64718.69,0.0,10266.99
2024-07-04,1066363.09,1066363.09,0.0,1066363.09,66363.09,0.0,10400.27
2024-07-05,1066363.09,1066363.09,0.0,1066363.09,66363.09,0.0,10400.27
2024-07-08,1066363.09,1066363.09,0.0,1066363.09,66363.09,0.0,10400.27
2024-07-09,1066363.09,1066363.09,0.0,1066363.09,66363.09,0.0,10400.27
2024-07-10,961788.07,1065264.85,0.0,1065264.85,65264.85,0.0,10426.41
2024-07-11,961788.07,1064382.78,0.0,1064382.78,64382.78,0.0,10426.41
2024-07-12,1060505.63,1060505.63,0.0,1060505.63,60505.63,0.0,10549.96
2024-07-15,743763.92,1059558.87,0.0,1059558.87,59558.87,0.0,10629.13
2024-07-16,533069.44,1057398.82,0.0,1057398.82,57398.82,0.0,10681.79
2024-07-17,637764.17,1054821.27,0.0,1054821.27,54821.27,0.0,10812.82
2024-07-18,637764.17,1058377.58,0.0,1058377.58,58377.58,0.0,10812.82
2024-07-19,532172.98,1056308.46,0.0,1056308.46,56308.46,0.0,10839.21
2024-07-22,532172.98,1058567.28,0.0,1058567.28,58567.28,0.0,10839.21
2024-07-23,321740.38,1050649.29,0.0,1050649.29,50649.29,0.0,10891.81
2024-07-24,427068.4,1054907.76,0.0,1054907.76,54907.76,0.0,11023.63
2024-07-25,427068.4,1058194.19,0.0,1058194.19,58194.19,0.0,11023.63
2024-07-26,535196.45,1064567.26,0.0,1064567.26,64567.26,0.0,11158.96
2024-07-29,643528.51,1061884.81,0.0,1061884.81,61884.81,0.0,11453.71
2024-07-30,643528.51,1061784.04,0.0,1061784.04,61784.04,0.0,11453.71
2024-07-31,643528.51,1075992.18,0.0,1075992.18,75992.18,0.0,11453.71
2024-08-01,535903.57,1076587.05,0.0,1076587.05,76587.05,0.0,11480.61
2024-08-02,642923.05,1071787.76,0.0,1071787.76,71787.76,0.0,11614.55
2024-08-05,536703.7,1067720.04,0.0,1067720.04,67720.04,0.0,11641.1
2024-08-06,536703.7,1068134.91,0.0,1068134.91,68134.91,0.0,11641.1
2024-08-07,536703.7,1065662.67,0.0,1065662.67,65662.67,0.0,11641.1
2024-08-08,221038.69,1070604.33,0.0,1070604.33,70604.33,0.0,11719.99
2024-08-09,327266.12,1063862.93,0.0,1063862.93,63862.93,0.0,11852.94
2024-08-12,539697.07,1063570.46,0.0,1063570.46,63570.46,0.0,12118.81
2024-08-13,433617.07,1064156.45,0.0,1064156.45,64156.45,0.0,12145.33
2024-08-14,325520.36,1058553.78,0.0,1058553.78,58553.78,0.0,12327.3
2024-08-15,532985.27,1061352.65,0.0,1061352.65,61352.65,0.0,12586.95
2024-08-16,427030.71,1054688.72,0.0,1054688.72,54688.72,0.0,12613.43
2024-08-19,641618.33,1055470.97,0.0,1055470.97,55470.97,0.0,12882.0
2024-08-20,536872.8,1047424.83,0.0,1047424.83,47424.83,0.0,12908.18
2024-08-21,432332.65,1041288.01,0.0,1041288.01,41288.01,0.0,12934.31
2024-08-22,631056.01,1037630.3,0.0,1037630.3,37630.3,0.0,13183.03
2024-08-23,727639.71,1033930.52,0.0,1033930.52,33930.52,0.0,13303.91
2024-08-26,727639.71,1031826.41,0.0,1031826.41,31826.41,0.0,13303.91
2024-08-27,825041.81,1028840.18,0.0,1028840.18,28840.18,0.0,13425.81
2024-08-28,825041.81,1030234.97,0.0,1030234.97,30234.97,0.0,13425.81
2024-08-29,825041.81,1029468.41,0.0,1029468.41,29468.41,0.0,13425.81
2024-08-30,825041.81,1031214.8,0.0,1031214.8,31214.8,0.0,13425.81
2024-09-02,825041.81,1027868.08,0.0,1027868.08,27868.08,0.0,13425.81
2024-09-03,825041.81,1027449.26,0.0,1027449.26,27449.26,0.0,13425.81
2024-09-04,620507.21,1026024.82,0.0,1026024.82,26024.82,0.0,13476.93
2024-09-05,622349.9,1027770.46,0.0,1027770.46,27770.46,0.0,13786.05
2024-09-06,622349.9,1028619.1,0.0,1028619.1,28619.1,0.0,13786.05
2024-09-09,519564.85,1028620.15,0.0,1028620.15,28620.15,0.0,13811.74
2024-09-10,615399.71,1023953.16,0.0,1023953.16,23953.16,0.0,13931.68
2024-09-11,615399.71,1020491.97,0.0,1020491.97,20491.97,0.0,13931.68
2024-09-12,615399.71,1019958.22,0.0,1019958.22,19958.22,0.0,13931.68
2024-09-13,720202.04,1018966.61,0.0,1018966.61,18966.61,0.0,14062.85
2024-09-18,619713.04,1018590.55,0.0,1018590.55,18590.55,0.0,14087.97
2024-09-19,720880.59,1019951.22,0.0,1019951.22,19951.22,0.0,14214.58
2024-09-20,518196.92,1018869.07,0.0,1018869.07,18869.07,0.0,14265.24
2024-09-23,518196.92,1018706.25,0.0,1018706.25,18706.25,0.0,14265.24
2024-09-24,518196.92,1035199.53,0.0,1035199.53,35199.53,0.0,14265.24
2024-09-25,518196.92,1040180.93,0.0,1040180.93,40180.93,0.0,14265.24
2024-09-26,416142.12,1061962.46,0.0,1061962.46,61962.46,0.0,14290.75
2024-09-27,416142.12,1084197.73,0.0,1084197.73,84197.73,0.0,14290.75
2024-09-30,416142.12,1136451.75,0.0,1136451.75,136451.75,0.0,14290.75
2024-10-08,416142.12,1158434.6,0.0,1158434.6,158434.6,0.0,14290.75
2024-10-09,-7.62,1111771.03,0.0,1111771.03,111771.03,0.0,14394.76
2024-10-10,-16.72,1110686.09,0.0,1110686.09,110686.09,0.0,14538.94
2024-10-11,26655.64,1076045.25,0.0,1076045.25,76045.25,0.0,14737.29
2024-10-14,30840.49,1090842.47,0.0,1090842.47,90842.47,0.0,14901.79
2024-10-15,36635.28,1060106.31,0.0,1060106.31,60106.31,0.0,15070.79
2024-10-16,322192.21,1064487.39,0.0,1064487.39,64487.39,0.0,15428.19
2024-10-17,325789.67,1052808.22,0.0,1052808.22,52808.22,0.0,15590.13
2024-10-18,416165.2,1069314.01,0.0,1069314.01,69314.01,0.0,15703.24
2024-10-21,98242.04,1067172.01,0.0,1067172.01,67172.01,0.0,15782.7
2024-10-22,98242.04,1077703.0,0.0,1077703.0,77703.0,0.0,15782.7
2024-10-23,-18.02,1091573.55,0.0,1091573.55,91573.55,0.0,15807.26
2024-10-24,-18.02,1081728.32,0.0,1081728.32,81728.32,0.0,15807.26
2024-10-25,125796.83,1093154.0,0.0,1093154.0,93154.0,0.0,15964.73
2024-10-28,25295.53,1104355.86,0.0,1104355.86,104355.86,0.0,16163.05
2024-10-29,130314.73,1085493.63,0.0,1085493.63,85493.63,0.0,16294.49
2024-10-30,127913.58,1083696.89,0.0,1083696.89,83696.89,0.0,16453.51
2024-10-31,127913.58,1103887.05,0.0,1103887.05,103887.05,0.0,16453.51
2024-11-01,20119.31,1100114.33,0.0,1100114.33,100114.33,0.0,16480.46
2024-11-04,20119.31,1109944.23,0.0,1109944.23,109944.23,0.0,16480.46
2024-11-05,125318.59,1144945.91,0.0,1144945.91,144945.91,0.0,16612.12
2024-11-06,356933.34,1138836.94,0.0,1138836.94,138836.94,0.0,16902.0
2024-11-07,242205.63,1160612.06,0.0,1160612.06,160612.06,0.0,17098.45
2024-11-08,29987.62,1151744.89,0.0,1151744.89,151744.89,0.0,17353.79
2024-11-11,152190.12,1147539.44,0.0,1147539.44,147539.44,0.0,17506.74
2024-11-12,39161.71,1137350.85,0.0,1137350.85,137350.85,0.0,17534.99
2024-11-13,39161.71,1133093.12,0.0,1133093.12,133093.12,0.0,17534.99
2024-11-14,30444.87,1107881.01,0.0,1107881.01,107881.01,0.0,17691.92
2024-11-15,139357.15,1090399.25,0.0,1090399.25,90399.25,0.0,17828.23
2024-11-18,354859.08,1100815.57,0.0,1100815.57,100815.57,0.0,18097.94
2024-11-19,359102.34,1103727.43,0.0,1103727.43,103727.43,0.0,18263.5
2024-11-20,453882.92,1105862.97,0.0,1105862.97,105862.97,0.0,18382.12
2024-11-21,457793.58,1103771.25,0.0,1103771.25,103771.25,0.0,18550.25
2024-11-22,344266.1,1077875.61,0.0,1077875.61,77875.61,0.0,18898.75
2024-11-25,869062.29,1077592.94,0.0,1077592.94,77592.94,0.0,19555.56
2024-11-26,869062.29,1078069.47,0.0,1078069.47,78069.47,0.0,19555.56
2024-11-27,869062.29,1079425.39,0.0,1079425.39,79425.39,0.0,19555.56
2024-11-28,869062.29,1081037.99,0.0,1081037.99,81037.99,0.0,19555.56
2024-11-29,869062.29,1081477.68,0.0,1081477.68,81477.68,0.0,19555.56
2024-12-02,976353.34,1085003.81,0.0,1085003.81,85003.81,0.0,19689.84
2024-12-03,868415.86,1085686.69,0.0,1085686.69,85686.69,0.0,19716.82
2024-12-04,651820.69,1085423.49,0.0,1085423.49,85423.49,0.0,19770.96
2024-12-05,758127.05,1083604.91,0.0,1083604.91,83604.91,0.0,19904.01
2024-12-06,758127.05,1090702.93,0.0,1090702.93,90702.93,0.0,19904.01
2024-12-09,866252.21,1103922.47,0.0,1103922.47,103922.47,0.0,20039.33
2024-12-10,1109274.97,1109274.97,0.0,1109274.97,109274.97,0.0,20343.49
2024-12-11,998366.87,1109293.9,0.0,1109293.9,109293.9,0.0,20371.21
2024-12-12,335628.11,1111825.92,0.0,1111825.92,111825.92,0.0,20536.85
2024-12-13,116111.22,1090685.01,0.0,1090685.01,90685.01,0.0,20755.61
2024-12-16,116111.22,1088441.82,0.0,1088441.82,88441.82,0.0,20755.61
2024-12-17,224563.67,1078666.99,0.0,1078666.99,78666.99,0.0,20891.34
2024-12-18,330641.85,1084867.53,0.0,1084867.53,84867.53,0.0,21024.11
2024-12-19,333574.27,1083996.48,0.0,1083996.48,83996.48,0.0,21188.8
2024-12-20,333574.27,1081784.02,0.0,1081784.02,81784.02,0.0,21188.8
2024-12-23,333079.47,1066573.85,0.0,1066573.85,66573.85,0.0,21349.09
2024-12-24,437850.05,1074601.23,0.0,1074601.23,74601.23,0.0,21480.21
2024-12-25,437850.05,1067763.83,0.0,1067763.83,67763.83,0.0,21480.21
2024-12-26,437850.05,1066361.69,0.0,1066361.69,66361.69,0.0,21480.21
2024-12-27,437850.05,1072660.42,0.0,1072660.42,72660.42,0.0,21480.21
2024-12-30,333050.35,1070943.84,0.0,1070943.84,70943.84,0.0,21506.41
2024-12-31,333050.35,1049498.85,0.0,1049498.85,49498.85,0.0,21506.41
