date,cash,equity,margin,market_value,pnl,unrealized_pnl,fees
2024-03-07,216452.15,1053882.11,0.0,1053882.11,53882.11,0.0,643.91
2024-03-08,216452.15,1068658.53,0.0,1068658.53,68658.53,0.0,643.91
2024-03-11,109744.88,1078772.64,0.0,1078772.64,78772.64,0.0,670.58
2024-03-12,3243.89,1056450.42,0.0,1056450.42,56450.42,0.0,697.2
2024-03-13,3243.89,1057869.11,0.0,1057869.11,57869.11,0.0,697.2
2024-03-14,102036.91,1052244.38,0.0,1052244.38,52244.38,0.0,820.84
2024-03-15,314258.9,1060044.4,0.0,1060044.4,60044.4,0.0,1086.45
2024-03-18,306722.37,1074698.91,0.0,1074698.91,74698.91,0.0,1236.06
2024-03-19,423043.39,1068692.37,0.0,1068692.37,68692.37,0.0,1701.72
2024-03-20,429409.22,1068731.15,0.0,1068731.15,68731.15,0.0,1869.73
2024-03-21,110111.24,1060281.78,0.0,1060281.78,60281.78,0.0,1949.53
2024-03-22,5417.87,1050579.12,0.0,1050579.12,50579.12,0.0,1975.7
2024-03-25,5417.87,1044019.95,0.0,1044019.95,44019.95,0.0,1975.7
2024-03-26,5417.87,1042317.08,0.0,1042317.08,42317.08,0.0,1975.7
2024-03-27,98172.14,1023873.11,0.0,1023873.11,23873.11,0.0,2091.79
2024-03-28,98172.14,1037102.9,0.0,1037102.9,37102.9,0.0,2091.79
2024-03-29,98172.14,1048275.08,0.0,1048275.08,48275.08,0.0,2091.79
2024-04-01,195811.74,1054313.12,0.0,1054313.12,54313.12,0.0,2213.99
2024-04-02,195811.74,1061758.5,0.0,1061758.5,61758.5,0.0,2213.99
2024-04-03,195811.74,1067220.64,0.0,1067220.64,67220.64,0.0,2213.99
2024-04-08,195811.74,1069159.63,0.0,1069159.63,69159.63,0.0,2213.99
2024-04-09,195811.74,1064126.62,0.0,1064126.62,64126.62,0.0,2213.99
2024-04-10,310380.55,1062545.46,0.0,1062545.46,62545.46,0.0,2357.38
2024-04-11,426314.04,1081089.54,0.0,1081089.54,81089.54,0.0,2502.48
2024-04-12,212153.57,1079400.76,0.0,1079400.76,79400.76,0.0,2556.01
2024-04-15,212153.57,1093387.08,0.0,1093387.08,93387.08,0.0,2556.01
2024-04-16,212153.57,1083659.68,0.0,1083659.68,83659.68,0.0,2556.01
2024-04-17,315976.27,1097499.43,0.0,1097499.43,97499.43,0.0,2685.95
2024-04-18,542958.88,1098861.78,0.0,1098861.78,98861.78,0.0,2970.03
2024-04-19,545347.87,1102994.28,0.0,1102994.28,102994.28,0.0,3137.72
2024-04-22,438990.9,1084468.21,0.0,1084468.21,84468.21,0.0,3331.43
2024-04-23,330142.74,1064433.95,0.0,1064433.95,64433.95,0.0,3518.09
2024-04-24,431695.02,1077803.49,0.0,1077803.49,77803.49,0.0,3645.19
2024-04-25,325121.52,1079695.41,0.0,1079695.41,79695.41,0.0,3671.83
2024-04-26,325121.52,1087622.42,0.0,1087622.42,87622.42,0.0,3671.83
2024-04-29,325121.52,1095904.97,0.0,1095904.97,95904.97,0.0,3671.83
2024-04-30,218357.13,1094280.04,0.0,1094280.04,94280.04,0.0,3698.52
2024-05-06,109144.56,1105626.55,0.0,1105626.55,105626.55,0.0,3725.81
2024-05-07,109144.56,1101217.67,0.0,1101217.67,101217.67,0.0,3725.81
2024-05-08,42.09,1087997.76,0.0,1087997.76,87997.76,0.0,3753.08
2024-05-09,42.09,1107943.05,0.0,1107943.05,107943.05,0.0,3753.08
2024-05-10,42.09,1108610.11,0.0,1108610.11,108610.11,0.0,3753.08
2024-05-13,42.09,1117715.13,0.0,1117715.13,117715.13,0.0,3753.08
2024-05-14,103487.34,1118093.41,0.0,1118093.41,118093.41,0.0,3882.55
2024-05-15,222223.61,1107585.1,0.0,1107585.1,107585.1,0.0,4195.68
2024-05-16,1680.01,1098744.31,0.0,1098744.31,98744.31,0.0,4250.8
2024-05-17,1680.01,1109793.19,0.0,1109793.19,109793.19,0.0,4250.8
2024-05-20,1680.01,1125855.23,0.0,1125855.23,125855.23,0.0,4250.8
2024-05-21,1680.01,1114765.62,0.0,1114765.62,114765.62,0.0,4250.8
2024-05-22,109828.65,1105174.34,0.0,1105174.34,105174.34,0.0,4386.16
2024-05-23,106038.1,1087050.41,0.0,1087050.41,87050.41,0.0,4545.26
2024-05-24,327186.21,1094596.67,0.0,1094596.67,94596.67,0.0,4822.05
2024-05-27,327186.21,1113581.54,0.0,1113581.54,113581.54,0.0,4822.05
2024-05-28,328194.46,1108967.78,0.0,1108967.78,108967.78,0.0,4989.11
2024-05-29,328194.46,1103632.41,0.0,1103632.41,103632.41,0.0,4989.11
2024-05-30,220237.22,1103379.03,0.0,1103379.03,103379.03,0.0,5016.09
2024-05-31,340181.92,1102281.01,0.0,1102281.01,102281.01,0.0,5166.21
2024-06-03,340181.92,1106210.73,0.0,1106210.73,106210.73,0.0,5166.21
2024-06-04,120953.28,1132804.55,0.0,1132804.55,132804.55,0.0,5221.0
2024-06-05,243509.49,1118631.62,0.0,1118631.62,118631.62,0.0,5374.39
2024-06-06,243509.49,1115061.76,0.0,1115061.76,115061.76,0.0,5374.39
2024-06-07,132290.39,1118087.29,0.0,1118087.29,118087.29,0.0,5402.19
2024-06-11,26174.97,1111025.9,0.0,1111025.9,111025.9,0.0,5428.71
2024-06-12,124717.5,1111563.74,0.0,1111563.74,111563.74,0.0,5552.04
2024-06-13,230983.94,1116766.3,0.0,1116766.3,116766.3,0.0,5685.04
2024-06-14,442485.95,1108387.99,0.0,1108387.99,108387.99,0.0,5949.75
2024-06-17,332415.86,1104289.3,0.0,1104289.3,104289.3,0.0,5977.26
2024-06-18,421952.26,1106002.06,0.0,1106002.06,106002.06,0.0,6089.32
2024-06-19,312035.78,1096084.67,0.0,1096084.67,96084.67,0.0,6116.79
2024-06-20,312035.78,1077321.13,0.0,1077321.13,77321.13,0.0,6116.79
2024-06-21,444747.88,1074155.81,0.0,1074155.81,74155.81,0.0,6282.89
2024-06-24,338894.62,1055203.34,0.0,1055203.34,55203.34,0.0,6309.35
2024-06-25,431854.79,1054753.09,0.0,1054753.09,54753.09,0.0,6581.52
2024-06-26,535625.23,1053676.6,0.0,1053676.6,53676.6,0.0,6711.4
2024-06-27,535625.23,1047034.14,0.0,1047034.14,47034.14,0.0,6711.4
2024-06-28,535625.23,1058294.06,0.0,1058294.06,58294.06,0.0,6711.4
