date,symbol
2022-12-06,sz.000400
2022-12-06,sz.000539
2022-12-06,sz.000893
2022-12-06,sz.000783
2022-12-06,sz.000598
2022-12-06,sz.000537
2022-12-06,sz.000155
2022-12-06,sz.000088
2022-12-06,sz.000062
2022-12-06,sz.000733
2022-12-06,sz.000883
2022-12-06,sz.000898
2022-12-06,sz.000423
2022-12-06,sz.000830
2022-12-06,sz.000723
2022-12-06,sz.000009
2022-12-06,sz.000021
2022-12-06,sz.000582
2022-12-06,sz.000703
2022-12-06,sz.000027
2022-12-06,sz.000528
2022-12-06,sz.000559
2022-12-06,sz.000750
2022-12-07,sz.000591
2022-12-07,sz.000887
2022-12-07,sz.000050
2022-12-07,sz.000709
2022-12-07,sz.000032
2022-12-07,sz.000060
2022-12-07,sz.000513
2022-12-07,sz.000400
2022-12-07,sz.000539
2022-12-07,sz.000893
2022-12-07,sz.000783
2022-12-07,sz.000598
2022-12-07,sz.000537
2022-12-07,sz.000155
2022-12-07,sz.000039
2022-12-07,sz.000088
2022-12-07,sz.000062
2022-12-07,sz.000733
2022-12-07,sz.000883
2022-12-07,sz.000898
2022-12-07,sz.000423
2022-12-07,sz.000830
2022-12-07,sz.000723
2022-12-07,sz.000009
2022-12-07,sz.000021
2022-12-07,sz.000582
2022-12-07,sz.000027
2022-12-07,sz.000528
2022-12-07,sz.000559
2022-12-07,sz.000750
2022-12-08,sz.000591
2022-12-08,sz.000887
2022-12-08,sz.000050
2022-12-08,sz.000709
2022-12-08,sz.000032
2022-12-08,sz.000060
2022-12-08,sz.000513
2022-12-08,sz.000400
2022-12-08,sz.000539
2022-12-08,sz.000783
2022-12-08,sz.000598
2022-12-08,sz.000537
2022-12-08,sz.000155
2022-12-08,sz.000039
2022-12-08,sz.000062
2022-12-08,sz.000733
2022-12-08,sz.000034
2022-12-08,sz.000883
2022-12-08,sz.000898
2022-12-08,sz.000423
2022-12-08,sz.000830
2022-12-08,sz.000723
2022-12-08,sz.000021
2022-12-08,sz.000582
2022-12-08,sz.000703
2022-12-08,sz.000027
2022-12-08,sz.000528
2022-12-08,sz.000559
2022-12-08,sz.000738
2022-12-08,sz.000750
2022-12-09,sz.000591
2022-12-09,sz.000887
2022-12-09,sz.000050
2022-12-09,sz.000709
2022-12-09,sz.000032
2022-12-09,sz.000513
2022-12-09,sz.000400
2022-12-09,sz.000539
2022-12-09,sz.000783
2022-12-09,sz.000598
2022-12-09,sz.000537
2022-12-09,sz.000155
2022-12-09,sz.000039
2022-12-09,sz.000088
2022-12-09,sz.000062
2022-12-09,sz.000733
2022-12-09,sz.000883
2022-12-09,sz.000898
2022-12-09,sz.000423
2022-12-09,sz.000830
2022-12-09,sz.000723
2022-12-09,sz.000021
2022-12-09,sz.000582
2022-12-09,sz.000703
2022-12-09,sz.000027
2022-12-09,sz.000528
2022-12-09,sz.000728
2022-12-09,sz.000559
2022-12-09,sz.000738
2022-12-09,sz.000750
2022-12-12,sz.000591
2022-12-12,sz.000887
2022-12-12,sz.000050
2022-12-12,sz.000709
2022-12-12,sz.000032
2022-12-12,sz.000513
2022-12-12,sz.000400
2022-12-12,sz.000539
2022-12-12,sz.000629
2022-12-12,sz.000783
2022-12-12,sz.000598
2022-12-12,sz.000537
2022-12-12,sz.000155
2022-12-12,sz.000039
2022-12-12,sz.000733
2022-12-12,sz.000883
2022-12-12,sz.000898
2022-12-12,sz.000423
2022-12-12,sz.000519
2022-12-12,sz.000830
2022-12-12,sz.000723
2022-12-12,sz.000021
2022-12-12,sz.000582
2022-12-12,sz.000703
2022-12-12,sz.000027
2022-12-12,sz.000528
2022-12-12,sz.000728
2022-12-12,sz.000559
2022-12-12,sz.000563
2022-12-12,sz.000750
2022-12-13,sz.000591
2022-12-13,sz.000887
2022-12-13,sz.000050
2022-12-13,sz.000709
2022-12-13,sz.000032
2022-12-13,sz.000513
2022-12-13,sz.000400
2022-12-13,sz.000539
2022-12-13,sz.000629
2022-12-13,sz.000783
2022-12-13,sz.000598
2022-12-13,sz.000537
2022-12-13,sz.000155
2022-12-13,sz.000039
2022-12-13,sz.000733
2022-12-13,sz.000034
2022-12-13,sz.000883
2022-12-13,sz.000898
2022-12-13,sz.000423
2022-12-13,sz.000519
2022-12-13,sz.000830
2022-12-13,sz.000723
2022-12-13,sz.000021
2022-12-13,sz.000703
2022-12-13,sz.000027
2022-12-13,sz.000528
2022-12-13,sz.000728
2022-12-13,sz.000559
2022-12-13,sz.000563
2022-12-13,sz.000750
2022-12-14,sz.000591
2022-12-14,sz.000887
2022-12-14,sz.000050
2022-12-14,sz.000709
2022-12-14,sz.000032
2022-12-14,sz.000400
2022-12-14,sz.000539
2022-12-14,sz.000629
2022-12-14,sz.000738
2022-12-14,sz.000783
2022-12-14,sz.000598
2022-12-14,sz.000537
2022-12-14,sz.000155
2022-12-14,sz.000039
2022-12-14,sz.000034
2022-12-14,sz.000883
2022-12-14,sz.000898
2022-12-14,sz.000423
2022-12-14,sz.000519
2022-12-14,sz.000830
2022-12-14,sz.000021
2022-12-14,sz.000582
2022-12-14,sz.000703
2022-12-14,sz.000027
2022-12-14,sz.000415
2022-12-14,sz.000528
2022-12-14,sz.000559
2022-12-14,sz.000563
2022-12-14,sz.000728
2022-12-14,sz.000750
2022-12-15,sz.000591
2022-12-15,sz.000887
2022-12-15,sz.000050
2022-12-15,sz.000709
2022-12-15,sz.000032
2022-12-15,sz.000060
2022-12-15,sz.000400
2022-12-15,sz.000539
2022-12-15,sz.000629
2022-12-15,sz.000738
2022-12-15,sz.000783
2022-12-15,sz.000598
2022-12-15,sz.000537
2022-12-15,sz.000155
2022-12-15,sz.000039
2022-12-15,sz.000034
2022-12-15,sz.000883
2022-12-15,sz.000898
2022-12-15,sz.000830
2022-12-15,sz.000519
2022-12-15,sz.000021
2022-12-15,sz.000582
2022-12-15,sz.000703
2022-12-15,sz.000027
2022-12-15,sz.000415
2022-12-15,sz.000528
2022-12-15,sz.000559
2022-12-15,sz.000563
2022-12-15,sz.000728
2022-12-15,sz.000750
2022-12-16,sz.000591
2022-12-16,sz.000887
2022-12-16,sz.000050
2022-12-16,sz.000709
2022-12-16,sz.000657
2022-12-16,sz.000060
2022-12-16,sz.000400
2022-12-16,sz.000539
2022-12-16,sz.000629
2022-12-16,sz.000783
2022-12-16,sz.000598
2022-12-16,sz.000537
2022-12-16,sz.000155
2022-12-16,sz.000039
2022-12-16,sz.000034
2022-12-16,sz.000883
2022-12-16,sz.000898
2022-12-16,sz.000830
2022-12-16,sz.000519
2022-12-16,sz.000723
2022-12-16,sz.000021
2022-12-16,sz.000582
2022-12-16,sz.000703
2022-12-16,sz.000027
2022-12-16,sz.000415
2022-12-16,sz.000528
2022-12-16,sz.000559
2022-12-16,sz.000563
2022-12-16,sz.000728
2022-12-16,sz.000750
2022-12-19,sz.000591
2022-12-19,sz.000709
2022-12-19,sz.000657
2022-12-19,sz.000060
2022-12-19,sz.000513
2022-12-19,sz.000400
2022-12-19,sz.000539
2022-12-19,sz.000629
2022-12-19,sz.000738
2022-12-19,sz.000783
2022-12-19,sz.000598
2022-12-19,sz.000537
2022-12-19,sz.000155
2022-12-19,sz.000039
2022-12-19,sz.000623
2022-12-19,sz.000034
2022-12-19,sz.000883
2022-12-19,sz.000830
2022-12-19,sz.000519
2022-12-19,sz.000723
2022-12-19,sz.000021
2022-12-19,sz.000582
2022-12-19,sz.000703
2022-12-19,sz.000027
2022-12-19,sz.000415
2022-12-19,sz.000528
2022-12-19,sz.000559
2022-12-19,sz.000563
2022-12-19,sz.000728
2022-12-19,sz.000750
2022-12-20,sz.000591
2022-12-20,sz.000709
2022-12-20,sz.000657
2022-12-20,sz.000060
2022-12-20,sz.000513
2022-12-20,sz.000400
2022-12-20,sz.000539
2022-12-20,sz.000783
2022-12-20,sz.000598
2022-12-20,sz.000537
2022-12-20,sz.000155
2022-12-20,sz.000039
2022-12-20,sz.000623
2022-12-20,sz.000034
2022-12-20,sz.000883
2022-12-20,sz.000898
2022-12-20,sz.000830
2022-12-20,sz.000519
2022-12-20,sz.000723
2022-12-20,sz.000009
2022-12-20,sz.000021
2022-12-20,sz.000582
2022-12-20,sz.000703
2022-12-20,sz.000027
2022-12-20,sz.000415
2022-12-20,sz.000528
2022-12-20,sz.000559
2022-12-20,sz.000563
2022-12-20,sz.000728
2022-12-20,sz.000750
2022-12-21,sz.000591
2022-12-21,sz.000709
2022-12-21,sz.000657
2022-12-21,sz.000060
2022-12-21,sz.000513
2022-12-21,sz.000400
2022-12-21,sz.000539
2022-12-21,sz.000629
2022-12-21,sz.000783
2022-12-21,sz.000598
2022-12-21,sz.000537
2022-12-21,sz.000155
2022-12-21,sz.000039
2022-12-21,sz.000623
2022-12-21,sz.000034
2022-12-21,sz.000883
2022-12-21,sz.000898
2022-12-21,sz.000830
2022-12-21,sz.000519
2022-12-21,sz.000723
2022-12-21,sz.000009
2022-12-21,sz.000021
2022-12-21,sz.000582
2022-12-21,sz.000703
2022-12-21,sz.000027
2022-12-21,sz.000415
2022-12-21,sz.000528
2022-12-21,sz.000728
2022-12-21,sz.000563
2022-12-21,sz.000750
2022-12-22,sz.000591
2022-12-22,sz.000050
2022-12-22,sz.000709
2022-12-22,sz.000032
2022-12-22,sz.000657
2022-12-22,sz.000060
2022-12-22,sz.000513
2022-12-22,sz.000400
2022-12-22,sz.000539
2022-12-22,sz.000629
2022-12-22,sz.000783
2022-12-22,sz.000598
2022-12-22,sz.000537
2022-12-22,sz.000155
2022-12-22,sz.000039
2022-12-22,sz.000623
2022-12-22,sz.000883
2022-12-22,sz.000830
2022-12-22,sz.000519
2022-12-22,sz.000426
2022-12-22,sz.000723
2022-12-22,sz.000009
2022-12-22,sz.000021
2022-12-22,sz.000582
2022-12-22,sz.000703
2022-12-22,sz.000027
2022-12-22,sz.000415
2022-12-22,sz.000528
2022-12-22,sz.000728
2022-12-22,sz.000750
2022-12-23,sz.000591
2022-12-23,sz.000050
2022-12-23,sz.000709
2022-12-23,sz.000032
2022-12-23,sz.000657
2022-12-23,sz.000060
2022-12-23,sz.000513
2022-12-23,sz.000400
2022-12-23,sz.000539
2022-12-23,sz.000629
2022-12-23,sz.000783
2022-12-23,sz.000598
2022-12-23,sz.000537
2022-12-23,sz.000155
2022-12-23,sz.000039
2022-12-23,sz.000623
2022-12-23,sz.000883
2022-12-23,sz.000898
2022-12-23,sz.000830
2022-12-23,sz.000519
2022-12-23,sz.000426
2022-12-23,sz.000723
2022-12-23,sz.000021
2022-12-23,sz.000582
2022-12-23,sz.000703
2022-12-23,sz.000415
2022-12-23,sz.000528
2022-12-23,sz.000728
2022-12-23,sz.000738
2022-12-23,sz.000750
2022-12-26,sz.000591
2022-12-26,sz.000050
2022-12-26,sz.000709
2022-12-26,sz.000032
2022-12-26,sz.000657
2022-12-26,sz.000060
2022-12-26,sz.000513
2022-12-26,sz.000400
2022-12-26,sz.000629
2022-12-26,sz.000738
2022-12-26,sz.000598
2022-12-26,sz.000537
2022-12-26,sz.000155
2022-12-26,sz.000039
2022-12-26,sz.000088
2022-12-26,sz.000623
2022-12-26,sz.000883
2022-12-26,sz.000898
2022-12-26,sz.000830
2022-12-26,sz.000519
2022-12-26,sz.000426
2022-12-26,sz.000723
2022-12-26,sz.000825
2022-12-26,sz.000021
2022-12-26,sz.000582
2022-12-26,sz.000703
2022-12-26,sz.000415
2022-12-26,sz.000528
2022-12-26,sz.000559
2022-12-26,sz.000728
2022-12-27,sz.000050
2022-12-27,sz.000709
2022-12-27,sz.000032
2022-12-27,sz.000060
2022-12-27,sz.000513
2022-12-27,sz.000629
2022-12-27,sz.000893
2022-12-27,sz.000738
2022-12-27,sz.000783
2022-12-27,sz.000598
2022-12-27,sz.000537
2022-12-27,sz.000155
2022-12-27,sz.000039
2022-12-27,sz.000088
2022-12-27,sz.000623
2022-12-27,sz.000883
2022-12-27,sz.000898
2022-12-27,sz.000830
2022-12-27,sz.000426
2022-12-27,sz.000723
2022-12-27,sz.000825
2022-12-27,sz.000021
2022-12-27,sz.000582
2022-12-27,sz.000703
2022-12-27,sz.000027
2022-12-27,sz.000415
2022-12-27,sz.000528
2022-12-27,sz.000559
2022-12-27,sz.000728
2022-12-27,sz.000750
2022-12-28,sz.000050
2022-12-28,sz.000709
2022-12-28,sz.000032
2022-12-28,sz.000060
2022-12-28,sz.000513
2022-12-28,sz.000629
2022-12-28,sz.000893
2022-12-28,sz.000738
2022-12-28,sz.000783
2022-12-28,sz.000598
2022-12-28,sz.000537
2022-12-28,sz.000155
2022-12-28,sz.000039
2022-12-28,sz.000088
2022-12-28,sz.000623
2022-12-28,sz.000883
2022-12-28,sz.000898
2022-12-28,sz.000830
2022-12-28,sz.000723
2022-12-28,sz.000825
2022-12-28,sz.000021
2022-12-28,sz.000582
2022-12-28,sz.000703
2022-12-28,sz.000027
2022-12-28,sz.000415
2022-12-28,sz.000528
2022-12-28,sz.000559
2022-12-28,sz.000563
2022-12-28,sz.000728
2022-12-28,sz.000750
2022-12-29,sz.000878
2022-12-29,sz.000050
2022-12-29,sz.000709
2022-12-29,sz.000032
2022-12-29,sz.000060
2022-12-29,sz.000513
2022-12-29,sz.000629
2022-12-29,sz.000893
2022-12-29,sz.000738
2022-12-29,sz.000783
2022-12-29,sz.000598
2022-12-29,sz.000155
2022-12-29,sz.000039
2022-12-29,sz.000088
2022-12-29,sz.000623
2022-12-29,sz.000883
2022-12-29,sz.000898
2022-12-29,sz.000830
2022-12-29,sz.000723
2022-12-29,sz.000825
2022-12-29,sz.000021
2022-12-29,sz.000683
2022-12-29,sz.000582
2022-12-29,sz.000703
2022-12-29,sz.000415
2022-12-29,sz.000528
2022-12-29,sz.000559
2022-12-29,sz.000563
2022-12-29,sz.000728
2022-12-29,sz.000750
2022-12-30,sz.000878
2022-12-30,sz.000050
2022-12-30,sz.000709
2022-12-30,sz.000032
2022-12-30,sz.000060
2022-12-30,sz.000513
2022-12-30,sz.000629
2022-12-30,sz.000893
2022-12-30,sz.000738
2022-12-30,sz.000783
2022-12-30,sz.000598
2022-12-30,sz.000155
2022-12-30,sz.000039
2022-12-30,sz.000088
2022-12-30,sz.000623
2022-12-30,sz.000883
2022-12-30,sz.000898
2022-12-30,sz.000830
2022-12-30,sz.000723
2022-12-30,sz.000825
2022-12-30,sz.000009
2022-12-30,sz.000021
2022-12-30,sz.000582
2022-12-30,sz.000703
2022-12-30,sz.000415
2022-12-30,sz.000528
2022-12-30,sz.000559
2022-12-30,sz.000563
2022-12-30,sz.000728
2022-12-30,sz.000750
2023-01-03,sz.000878
2023-01-03,sz.000050
2023-01-03,sz.000709
2023-01-03,sz.000032
2023-01-03,sz.000060
2023-01-03,sz.000513
2023-01-03,sz.000629
2023-01-03,sz.000893
2023-01-03,sz.000738
2023-01-03,sz.000783
2023-01-03,sz.000598
2023-01-03,sz.000155
2023-01-03,sz.000039
2023-01-03,sz.000623
2023-01-03,sz.000883
2023-01-03,sz.000898
2023-01-03,sz.000830
2023-01-03,sz.000723
2023-01-03,sz.000825
2023-01-03,sz.000009
2023-01-03,sz.000021
2023-01-03,sz.000683
2023-01-03,sz.000582
2023-01-03,sz.000703
2023-01-03,sz.000415
2023-01-03,sz.000528
2023-01-03,sz.000559
2023-01-03,sz.000563
2023-01-03,sz.000728
2023-01-03,sz.000750
2023-01-04,sz.000878
2023-01-04,sz.000050
2023-01-04,sz.000709
2023-01-04,sz.000032
2023-01-04,sz.000060
2023-01-04,sz.000513
2023-01-04,sz.000629
2023-01-04,sz.000893
2023-01-04,sz.000783
2023-01-04,sz.000598
2023-01-04,sz.000155
2023-01-04,sz.000039
2023-01-04,sz.000623
2023-01-04,sz.000883
2023-01-04,sz.000898
2023-01-04,sz.000729
2023-01-04,sz.000830
2023-01-04,sz.000723
2023-01-04,sz.000825
2023-01-04,sz.000009
2023-01-04,sz.000021
2023-01-04,sz.000683
2023-01-04,sz.000582
2023-01-04,sz.000703
2023-01-04,sz.000415
2023-01-04,sz.000528
2023-01-04,sz.000559
2023-01-04,sz.000563
2023-01-04,sz.000728
2023-01-04,sz.000750
2023-01-05,sz.000878
2023-01-05,sz.000887
2023-01-05,sz.000050
2023-01-05,sz.000709
2023-01-05,sz.000060
2023-01-05,sz.000513
2023-01-05,sz.000629
2023-01-05,sz.000893
2023-01-05,sz.000783
2023-01-05,sz.000598
2023-01-05,sz.000155
2023-01-05,sz.000039
2023-01-05,sz.000623
2023-01-05,sz.000785
2023-01-05,sz.000883
2023-01-05,sz.000898
2023-01-05,sz.000729
2023-01-05,sz.000830
2023-01-05,sz.000723
2023-01-05,sz.000825
2023-01-05,sz.000009
2023-01-05,sz.000021
2023-01-05,sz.000582
2023-01-05,sz.000703
2023-01-05,sz.000415
2023-01-05,sz.000528
2023-01-05,sz.000559
2023-01-05,sz.000563
2023-01-05,sz.000728
2023-01-05,sz.000750
2023-01-06,sz.000878
2023-01-06,sz.000050
2023-01-06,sz.000709
2023-01-06,sz.000060
2023-01-06,sz.000513
2023-01-06,sz.000629
2023-01-06,sz.000893
2023-01-06,sz.000783
2023-01-06,sz.000598
2023-01-06,sz.000155
2023-01-06,sz.000039
2023-01-06,sz.000429
2023-01-06,sz.000623
2023-01-06,sz.000785
2023-01-06,sz.000883
2023-01-06,sz.000898
2023-01-06,sz.000729
2023-01-06,sz.000830
2023-01-06,sz.000519
2023-01-06,sz.000723
2023-01-06,sz.000825
2023-01-06,sz.000009
2023-01-06,sz.000582
2023-01-06,sz.000703
2023-01-06,sz.000415
2023-01-06,sz.000528
2023-01-06,sz.000559
2023-01-06,sz.000563
2023-01-06,sz.000728
2023-01-06,sz.000750
2023-01-09,sz.000878
2023-01-09,sz.000887
2023-01-09,sz.000050
2023-01-09,sz.000709
2023-01-09,sz.000060
2023-01-09,sz.000559
2023-01-09,sz.000893
2023-01-09,sz.000783
2023-01-09,sz.000598
2023-01-09,sz.000039
2023-01-09,sz.000429
2023-01-09,sz.000062
2023-01-09,sz.000623
2023-01-09,sz.000733
2023-01-09,sz.000785
2023-01-09,sz.000883
2023-01-09,sz.000898
2023-01-09,sz.000729
2023-01-09,sz.000423
2023-01-09,sz.000830
2023-01-09,sz.000723
2023-01-09,sz.000825
2023-01-09,sz.000582
2023-01-09,sz.000703
2023-01-09,sz.000027
2023-01-09,sz.000415
2023-01-09,sz.000528
2023-01-09,sz.000728
2023-01-09,sz.000563
2023-01-09,sz.000750
2023-01-10,sz.000878
2023-01-10,sz.000887
2023-01-10,sz.000050
2023-01-10,sz.000709
2023-01-10,sz.000657
2023-01-10,sz.000060
2023-01-10,sz.000559
2023-01-10,sz.000893
2023-01-10,sz.000783
2023-01-10,sz.000598
2023-01-10,sz.000039
2023-01-10,sz.000429
2023-01-10,sz.000062
2023-01-10,sz.000623
2023-01-10,sz.000733
2023-01-10,sz.000785
2023-01-10,sz.000883
2023-01-10,sz.000898
2023-01-10,sz.000423
2023-01-10,sz.000830
2023-01-10,sz.000723
2023-01-10,sz.000825
2023-01-10,sz.000582
2023-01-10,sz.000703
2023-01-10,sz.000027
2023-01-10,sz.000415
2023-01-10,sz.000528
2023-01-10,sz.000728
2023-01-10,sz.000563
2023-01-10,sz.000750
2023-01-11,sz.000050
2023-01-11,sz.000709
2023-01-11,sz.000657
2023-01-11,sz.000060
2023-01-11,sz.000893
2023-01-11,sz.000738
2023-01-11,sz.000783
2023-01-11,sz.000598
2023-01-11,sz.000039
2023-01-11,sz.000429
2023-01-11,sz.000088
2023-01-11,sz.000062
2023-01-11,sz.000623
2023-01-11,sz.000733
2023-01-11,sz.000785
2023-01-11,sz.000883
2023-01-11,sz.000898
2023-01-11,sz.000423
2023-01-11,sz.000830
2023-01-11,sz.000723
2023-01-11,sz.000825
2023-01-11,sz.000582
2023-01-11,sz.000703
2023-01-11,sz.000027
2023-01-11,sz.000415
2023-01-11,sz.000528
2023-01-11,sz.000559
2023-01-11,sz.000563
2023-01-11,sz.000728
2023-01-11,sz.000750
2023-01-12,sz.000050
2023-01-12,sz.000709
2023-01-12,sz.000060
2023-01-12,sz.000893
2023-01-12,sz.000738
2023-01-12,sz.000783
2023-01-12,sz.000598
2023-01-12,sz.000039
2023-01-12,sz.000429
2023-01-12,sz.000088
2023-01-12,sz.000062
2023-01-12,sz.000623
2023-01-12,sz.000733
2023-01-12,sz.000785
2023-01-12,sz.000034
2023-01-12,sz.000883
2023-01-12,sz.000898
2023-01-12,sz.000830
2023-01-12,sz.000723
2023-01-12,sz.000825
2023-01-12,sz.000009
2023-01-12,sz.000021
2023-01-12,sz.000582
2023-01-12,sz.000703
2023-01-12,sz.000027
2023-01-12,sz.000415
2023-01-12,sz.000528
2023-01-12,sz.000559
2023-01-12,sz.000728
2023-01-12,sz.000750
2023-01-13,sz.000591
2023-01-13,sz.000050
2023-01-13,sz.000709
2023-01-13,sz.000060
2023-01-13,sz.000539
2023-01-13,sz.000893
2023-01-13,sz.000738
2023-01-13,sz.000783
2023-01-13,sz.000598
2023-01-13,sz.000039
2023-01-13,sz.000429
2023-01-13,sz.000088
2023-01-13,sz.000062
2023-01-13,sz.000623
2023-01-13,sz.000733
2023-01-13,sz.000785
2023-01-13,sz.000883
2023-01-13,sz.000898
2023-01-13,sz.000830
2023-01-13,sz.000723
2023-01-13,sz.000825
2023-01-13,sz.000009
2023-01-13,sz.000582
2023-01-13,sz.000703
2023-01-13,sz.000027
2023-01-13,sz.000415
2023-01-13,sz.000528
2023-01-13,sz.000559
2023-01-13,sz.000728
2023-01-13,sz.000750
2023-01-16,sz.000050
2023-01-16,sz.000709
2023-01-16,sz.000060
2023-01-16,sz.000539
2023-01-16,sz.000893
2023-01-16,sz.000738
2023-01-16,sz.000783
2023-01-16,sz.000598
2023-01-16,sz.000039
2023-01-16,sz.000429
2023-01-16,sz.000088
2023-01-16,sz.000062
2023-01-16,sz.000623
2023-01-16,sz.000733
2023-01-16,sz.000785
2023-01-16,sz.000883
2023-01-16,sz.000898
2023-01-16,sz.000830
2023-01-16,sz.000723
2023-01-16,sz.000825
2023-01-16,sz.000009
2023-01-16,sz.000021
2023-01-16,sz.000582
2023-01-16,sz.000703
2023-01-16,sz.000027
2023-01-16,sz.000415
2023-01-16,sz.000528
2023-01-16,sz.000559
2023-01-16,sz.000728
2023-01-16,sz.000750
2023-01-17,sz.000591
2023-01-17,sz.000050
2023-01-17,sz.000709
2023-01-17,sz.000657
2023-01-17,sz.000060
2023-01-17,sz.000539
2023-01-17,sz.000893
2023-01-17,sz.000783
2023-01-17,sz.000598
2023-01-17,sz.000039
2023-01-17,sz.000429
2023-01-17,sz.000062
2023-01-17,sz.000623
2023-01-17,sz.000733
2023-01-17,sz.000785
2023-01-17,sz.000883
2023-01-17,sz.000898
2023-01-17,sz.000830
2023-01-17,sz.000723
2023-01-17,sz.000825
2023-01-17,sz.000009
2023-01-17,sz.000021
2023-01-17,sz.000582
2023-01-17,sz.000703
2023-01-17,sz.000027
