date,symbol
2022-04-01,sz.000598
2022-04-01,sz.002841
2022-04-01,sh.601577
2022-04-01,sh.603160
2022-04-01,sh.603228
2022-04-01,sz.000703
2022-04-06,sh.600398
2022-04-06,sh.688220
2022-04-06,sz.000783
2022-04-06,sh.601921
2022-04-06,sz.002085
2022-04-06,sh.688538
2022-04-06,sz.000951
2022-04-06,sh.688234
2022-04-06,sh.605358
2022-04-06,sz.000709
2022-04-06,sh.601990
2022-04-06,sz.002185
2022-04-06,sz.000050
2022-04-06,sh.601997
2022-04-06,sz.002945
2022-04-06,sh.600901
2022-04-06,sh.601216
2022-04-06,sz.002926
2022-04-06,sz.002203
2022-04-06,sz.002958
2022-04-06,sz.002007
2022-04-06,sh.688425
2022-04-06,sh.688192
2022-04-06,sh.600390
2022-04-06,sz.000598
2022-04-06,sh.601577
2022-04-06,sh.688295
2022-04-06,sh.603160
2022-04-06,sh.603228
2022-04-06,sz.000703
2022-04-07,sh.600398
2022-04-07,sh.688220
2022-04-07,sz.002085
2022-04-07,sh.601921
2022-04-07,sh.688183
2022-04-07,sh.688538
2022-04-07,sz.000951
2022-04-07,sh.688234
2022-04-07,sh.605358
2022-04-07,sz.002185
2022-04-07,sz.000050
2022-04-07,sh.601997
2022-04-07,sh.600901
2022-04-07,sh.601216
2022-04-07,sz.002156
2022-04-07,sz.002926
2022-04-07,sz.002203
2022-04-07,sz.002958
2022-04-07,sz.002007
2022-04-07,sz.300888
2022-04-07,sh.688425
2022-04-07,sh.688192
2022-04-07,sh.600390
2022-04-07,sz.000598
2022-04-07,sh.601577
2022-04-07,sh.688295
2022-04-07,sh.600352
2022-04-07,sh.603160
2022-04-07,sh.603228
2022-04-07,sz.000703
2022-04-08,sh.600398
2022-04-08,sh.688220
2022-04-08,sz.002085
2022-04-08,sh.688183
2022-04-08,sh.600171
2022-04-08,sh.688538
2022-04-08,sz.000951
2022-04-08,sh.688234
2022-04-08,sh.605358
2022-04-08,sz.002185
2022-04-08,sh.601997
2022-04-08,sh.600901
2022-04-08,sh.601216
2022-04-08,sz.002156
2022-04-08,sz.002738
2022-04-08,sz.301200
2022-04-08,sz.002926
2022-04-08,sh.603225
2022-04-08,sz.002203
2022-04-08,sz.002007
2022-04-08,sh.688425
2022-04-08,sh.601965
2022-04-08,sh.688192
2022-04-08,sz.000598
2022-04-08,sh.601577
2022-04-08,sh.688295
2022-04-08,sh.600352
2022-04-08,sh.603160
2022-04-08,sh.601921
2022-04-08,sz.000703
2022-04-11,sh.600398
2022-04-11,sh.688220
2022-04-11,sz.002085
2022-04-11,sh.688183
2022-04-11,sh.600171
2022-04-11,sh.600546
2022-04-11,sh.688538
2022-04-11,sz.300070
2022-04-11,sh.688234
2022-04-11,sz.002185
2022-04-11,sz.000050
2022-04-11,sh.601997
2022-04-11,sh.600901
2022-04-11,sz.002738
2022-04-11,sz.002156
2022-04-11,sz.301200
2022-04-11,sz.002926
2022-04-11,sh.603225
2022-04-11,sh.600549
2022-04-11,sz.002203
2022-04-11,sz.002007
2022-04-11,sh.688425
2022-04-11,sh.600816
2022-04-11,sh.601965
2022-04-11,sh.688192
2022-04-11,sz.000598
2022-04-11,sh.601577
2022-04-11,sh.603160
2022-04-11,sh.601921
2022-04-11,sz.000703
2022-04-12,sh.600398
2022-04-12,sh.688220
2022-04-12,sz.002085
2022-04-12,sh.688183
2022-04-12,sh.600171
2022-04-12,sh.600546
2022-04-12,sh.688538
2022-04-12,sz.300070
2022-04-12,sh.688234
2022-04-12,sz.002185
2022-04-12,sz.000050
2022-04-12,sh.601997
2022-04-12,sh.600901
2022-04-12,sh.601216
2022-04-12,sz.002156
2022-04-12,sz.002738
2022-04-12,sz.301200
2022-04-12,sz.002926
2022-04-12,sz.300735
2022-04-12,sz.002203
2022-04-12,sh.601001
2022-04-12,sh.688425
2022-04-12,sh.603728
2022-04-12,sh.601965
2022-04-12,sh.688192
2022-04-12,sz.000598
2022-04-12,sh.601577
2022-04-12,sh.603160
2022-04-12,sh.601921
2022-04-12,sz.000703
2022-04-13,sh.600398
2022-04-13,sh.688220
2022-04-13,sz.002085
2022-04-13,sh.688183
2022-04-13,sh.600171
2022-04-13,sh.688538
2022-04-13,sz.300070
2022-04-13,sh.688234
2022-04-13,sz.002185
2022-04-13,sz.000050
2022-04-13,sh.601997
2022-04-13,sz.002738
2022-04-13,sz.002156
2022-04-13,sz.300487
2022-04-13,sz.301200
2022-04-13,sz.002926
2022-04-13,sz.300735
2022-04-13,sz.300699
2022-04-13,sh.603225
2022-04-13,sz.002203
2022-04-13,sh.601001
2022-04-13,sh.603728
2022-04-13,sh.600816
2022-04-13,sh.601965
2022-04-13,sh.688192
2022-04-13,sz.000598
2022-04-13,sh.601577
2022-04-13,sh.688295
2022-04-13,sh.601921
2022-04-13,sz.000703
2022-04-14,sh.600398
2022-04-14,sh.688220
2022-04-14,sh.600642
2022-04-14,sz.002085
2022-04-14,sh.688183
2022-04-14,sz.300070
2022-04-14,sh.688538
2022-04-14,sz.002185
2022-04-14,sz.000050
2022-04-14,sh.601997
2022-04-14,sz.002738
2022-04-14,sz.002156
2022-04-14,sz.300487
2022-04-14,sz.002966
2022-04-14,sz.301200
2022-04-14,sh.601139
2022-04-14,sz.002926
2022-04-14,sz.300735
2022-04-14,sz.300699
2022-04-14,sz.002203
2022-04-14,sz.002958
2022-04-14,sh.601001
2022-04-14,sh.600816
2022-04-14,sh.601965
2022-04-14,sh.688192
2022-04-14,sz.000598
2022-04-14,sh.601577
2022-04-14,sh.600967
2022-04-14,sh.601921
2022-04-14,sz.000703
2022-04-15,sh.600398
2022-04-15,sh.688220
2022-04-15,sh.600642
2022-04-15,sz.000783
2022-04-15,sh.688183
2022-04-15,sz.300070
2022-04-15,sh.688538
2022-04-15,sz.002185
2022-04-15,sz.000050
2022-04-15,sh.601997
2022-04-15,sz.002738
2022-04-15,sz.002156
2022-04-15,sz.300487
2022-04-15,sz.002966
2022-04-15,sz.301200
2022-04-15,sh.601139
2022-04-15,sz.300735
2022-04-15,sz.300699
2022-04-15,sh.600177
2022-04-15,sz.002203
2022-04-15,sz.002958
2022-04-15,sh.601001
2022-04-15,sh.688425
2022-04-15,sh.601965
2022-04-15,sh.688192
2022-04-15,sz.000598
2022-04-15,sz.300570
2022-04-15,sh.601577
2022-04-15,sh.601921
2022-04-15,sz.000703
2022-04-18,sh.600398
2022-04-18,sh.688220
2022-04-18,sh.600642
2022-04-18,sz.000783
2022-04-18,sh.688183
2022-04-18,sz.002130
2022-04-18,sz.300070
2022-04-18,sh.688538
2022-04-18,sz.002185
2022-04-18,sz.000050
2022-04-18,sz.002797
2022-04-18,sh.600602
2022-04-18,sh.601997
2022-04-18,sh.601139
2022-04-18,sz.002926
2022-04-18,sz.300735
2022-04-18,sh.601555
2022-04-18,sz.300699
2022-04-18,sh.603225
2022-04-18,sz.002203
2022-04-18,sh.601198
2022-04-18,sz.003021
2022-04-18,sh.601965
2022-04-18,sh.688192
2022-04-18,sh.600390
2022-04-18,sz.000598
2022-04-18,sz.300570
2022-04-18,sh.600967
2022-04-18,sh.601921
2022-04-18,sz.000703
2022-04-19,sh.600398
2022-04-19,sh.600642
2022-04-19,sh.601921
2022-04-19,sh.688183
2022-04-19,sz.000783
2022-04-19,sz.002131
2022-04-19,sz.300070
2022-04-19,sh.688538
2022-04-19,sz.000050
2022-04-19,sh.600602
2022-04-19,sh.601997
2022-04-19,sz.000967
2022-04-19,sh.601139
2022-04-19,sz.002926
2022-04-19,sz.300735
2022-04-19,sh.601555
2022-04-19,sz.300699
2022-04-19,sh.600177
2022-04-19,sh.603225
2022-04-19,sh.601198
2022-04-19,sz.003021
2022-04-19,sz.000750
2022-04-19,sh.601965
2022-04-19,sz.000958
2022-04-19,sh.688192
2022-04-19,sz.000598
2022-04-19,sz.300570
2022-04-19,sh.600967
2022-04-19,sh.603228
2022-04-19,sz.000703
2022-04-20,sh.600398
2022-04-20,sz.000783
2022-04-20,sz.002131
2022-04-20,sz.300070
2022-04-20,sh.688538
2022-04-20,sz.002064
2022-04-20,sz.000050
2022-04-20,sz.002603
2022-04-20,sh.600369
2022-04-20,sh.601997
2022-04-20,sz.000967
2022-04-20,sz.002966
2022-04-20,sh.601139
2022-04-20,sz.002926
2022-04-20,sh.601555
2022-04-20,sh.601108
2022-04-20,sh.600177
2022-04-20,sh.601099
2022-04-20,sh.603225
2022-04-20,sz.002203
2022-04-20,sh.601198
2022-04-20,sh.601001
2022-04-20,sh.688425
2022-04-20,sz.000750
2022-04-20,sh.688192
2022-04-20,sh.600390
2022-04-20,sz.000598
2022-04-20,sh.600906
2022-04-20,sh.601921
2022-04-20,sz.000703
2022-04-21,sh.601233
2022-04-21,sz.300919
2022-04-21,sh.600398
2022-04-21,sz.000783
2022-04-21,sz.002131
2022-04-21,sz.002202
2022-04-21,sz.300070
2022-04-21,sh.688538
2022-04-21,sz.002064
2022-04-21,sz.000050
2022-04-21,sz.002797
2022-04-21,sz.002603
2022-04-21,sh.601997
2022-04-21,sz.000967
2022-04-21,sh.601139
2022-04-21,sh.600970
2022-04-21,sh.601555
2022-04-21,sh.603225
2022-04-21,sz.002203
2022-04-21,sh.601198
2022-04-21,sh.688778
2022-04-21,sh.601001
2022-04-21,sh.688425
2022-04-21,sh.688192
2022-04-21,sh.600390
2022-04-21,sz.000598
2022-04-21,sh.600352
2022-04-21,sh.600906
2022-04-21,sh.601921
2022-04-21,sz.000703
2022-04-22,sh.601233
2022-04-22,sh.600606
2022-04-22,sz.000783
2022-04-22,sz.002131
2022-04-22,sh.688183
2022-04-22,sz.300070
2022-04-22,sh.688538
2022-04-22,sz.002064
2022-04-22,sz.002128
2022-04-22,sz.000050
2022-04-22,sz.002797
2022-04-22,sz.002603
2022-04-22,sh.601997
2022-04-22,sz.000967
2022-04-22,sz.002008
2022-04-22,sh.600970
2022-04-22,sh.601555
2022-04-22,sz.002353
2022-04-22,sh.603225
2022-04-22,sz.002203
2022-04-22,sh.601198
2022-04-22,sh.601001
2022-04-22,sh.688425
2022-04-22,sh.688192
2022-04-22,sh.600390
2022-04-22,sz.000598
2022-04-22,sh.600352
2022-04-22,sh.600906
2022-04-22,sh.601921
2022-04-22,sz.000703
2022-04-25,sh.601233
2022-04-25,sh.600606
2022-04-25,sz.000783
2022-04-25,sz.002131
2022-04-25,sz.300070
2022-04-25,sh.688538
2022-04-25,sz.002064
2022-04-25,sz.000050
2022-04-25,sz.002603
2022-04-25,sh.601997
2022-04-25,sh.601918
2022-04-25,sh.600517
2022-04-25,sz.002008
2022-04-25,sh.600970
2022-04-25,sh.601555
2022-04-25,sz.002353
2022-04-25,sh.603225
2022-04-25,sz.002203
2022-04-25,sh.688772
2022-04-25,sh.601198
2022-04-25,sh.601001
2022-04-25,sh.600739
2022-04-25,sh.688425
2022-04-25,sh.688192
2022-04-25,sh.600390
2022-04-25,sz.000598
2022-04-25,sh.600906
2022-04-25,sh.601921
2022-04-25,sz.000582
2022-04-25,sz.000703
2022-04-26,sh.601233
2022-04-26,sh.600606
2022-04-26,sz.000783
2022-04-26,sz.002131
2022-04-26,sz.300070
2022-04-26,sh.600546
2022-04-26,sh.688538
2022-04-26,sh.600096
2022-04-26,sz.000050
2022-04-26,sz.002603
2022-04-26,sh.601997
2022-04-26,sz.000967
2022-04-26,sh.601918
2022-04-26,sh.600517
2022-04-26,sz.002008
2022-04-26,sh.601555
2022-04-26,sz.002353
2022-04-26,sz.002203
2022-04-26,sh.688772
2022-04-26,sh.601198
2022-04-26,sh.601001
2022-04-26,sh.600739
2022-04-26,sh.688425
2022-04-26,sh.688192
2022-04-26,sh.600390
2022-04-26,sz.000598
2022-04-26,sh.600906
2022-04-26,sh.601921
2022-04-26,sz.000582
2022-04-26,sz.000703
2022-04-27,sh.601233
2022-04-27,sh.600606
2022-04-27,sz.000783
2022-04-27,sz.002131
2022-04-27,sh.688183
2022-04-27,sz.300070
2022-04-27,sh.600546
2022-04-27,sh.688538
2022-04-27,sh.600096
2022-04-27,sz.000050
2022-04-27,sz.002603
2022-04-27,sh.601997
2022-04-27,sz.000967
2022-04-27,sh.601918
2022-04-27,sh.600517
2022-04-27,sz.002008
2022-04-27,sh.601555
2022-04-27,sz.002353
2022-04-27,sz.002203
2022-04-27,sz.002673
2022-04-27,sh.600707
2022-04-27,sh.601001
2022-04-27,sh.600739
2022-04-27,sh.688425
2022-04-27,sh.688192
2022-04-27,sh.600390
2022-04-27,sz.000598
2022-04-27,sh.688336
2022-04-27,sh.601921
2022-04-27,sz.000703
2022-04-28,sz.000783
2022-04-28,sz.002131
2022-04-28,sh.688183
2022-04-28,sz.300070
2022-04-28,sh.600535
2022-04-28,sh.600546
2022-04-28,sh.688538
2022-04-28,sh.600096
2022-04-28,sz.000050
2022-04-28,sz.002603
2022-04-28,sz.300383
2022-04-28,sh.601997
2022-04-28,sz.000967
2022-04-28,sh.601918
2022-04-28,sz.002008
2022-04-28,sz.002926
2022-04-28,sz.002837
2022-04-28,sh.601555
2022-04-28,sh.601099
2022-04-28,sh.601198
2022-04-28,sz.002673
2022-04-28,sh.600707
2022-04-28,sh.601001
2022-04-28,sh.600739
2022-04-28,sh.688425
2022-04-28,sh.688192
2022-04-28,sh.600390
2022-04-28,sh.688336
2022-04-28,sh.601921
2022-04-28,sz.000703
2022-04-29,sz.000783
2022-04-29,sz.002131
2022-04-29,sh.688183
2022-04-29,sz.300070
2022-04-29,sh.600535
2022-04-29,sh.688538
2022-04-29,sz.000728
2022-04-29,sh.600096
2022-04-29,sz.000050
2022-04-29,sz.002603
2022-04-29,sh.600369
2022-04-29,sh.601997
2022-04-29,sz.000967
2022-04-29,sh.601918
2022-04-29,sz.002926
2022-04-29,sz.002837
2022-04-29,sh.601555
2022-04-29,sz.300677
2022-04-29,sh.601198
2022-04-29,sz.002673
2022-04-29,sh.600707
2022-04-29,sh.600739
2022-04-29,sh.688425
2022-04-29,sh.600737
2022-04-29,sh.688192
2022-04-29,sh.600390
2022-04-29,sh.688336
2022-04-29,sh.600109
2022-04-29,sh.601921
2022-04-29,sz.000703
2022-05-05,sz.000783
2022-05-05,sz.002131
2022-05-05,sz.300070
2022-05-05,sh.600535
2022-05-05,sh.688538
2022-05-05,sz.000728
2022-05-05,sz.000050
2022-05-05,sz.000959
2022-05-05,sh.600369
2022-05-05,sh.601997
2022-05-05,sz.000967
2022-05-05,sz.000825
2022-05-05,sh.601918
2022-05-05,sz.002926
2022-05-05,sz.002837
2022-05-05,sh.601555
2022-05-05,sh.601108
2022-05-05,sz.300677
2022-05-05,sh.601198
2022-05-05,sz.002673
2022-05-05,sh.600707
2022-05-05,sh.600739
2022-05-05,sh.688425
2022-05-05,sh.688192
2022-05-05,sh.600390
2022-05-05,sh.688336
2022-05-05,sz.002500
2022-05-05,sh.600109
2022-05-05,sh.601921
2022-05-05,sz.000703
2022-05-06,sz.000783
2022-05-06,sz.002131
2022-05-06,sz.300070
2022-05-06,sh.600535
2022-05-06,sh.688538
2022-05-06,sz.000728
2022-05-06,sz.000050
2022-05-06,sz.000959
2022-05-06,sh.600369
2022-05-06,sh.601997
2022-05-06,sz.000967
2022-05-06,sz.000825
2022-05-06,sz.002423
2022-05-06,sz.002926
2022-05-06,sh.601555
2022-05-06,sh.601108
2022-05-06,sz.300677
2022-05-06,sz.002958
2022-05-06,sh.601198
2022-05-06,sz.002673
2022-05-06,sh.600707
2022-05-06,sh.600739
2022-05-06,sh.688425
2022-05-06,sh.600390
2022-05-06,sh.688336
2022-05-06,sh.601577
2022-05-06,sz.002500
2022-05-06,sh.600109
2022-05-06,sh.601162
2022-05-06,sz.000703
2022-05-09,sz.000783
2022-05-09,sz.300070
2022-05-09,sh.600535
2022-05-09,sh.688538
2022-05-09,sz.000728
2022-05-09,sh.601990
2022-05-09,sz.000050
2022-05-09,sz.000959
2022-05-09,sh.600369
2022-05-09,sh.601997
2022-05-09,sz.000825
2022-05-09,sz.002423
2022-05-09,sh.601139
2022-05-09,sz.002926
2022-05-09,sh.601555
2022-05-09,sh.601108
2022-05-09,sz.300677
2022-05-09,sh.600909
2022-05-09,sz.002958
2022-05-09,sh.601198
2022-05-09,sz.002673
2022-05-09,sh.600707
2022-05-09,sh.600739
2022-05-09,sh.688425
2022-05-09,sh.600390
2022-05-09,sh.688336
2022-05-09,sh.601577
2022-05-09,sz.002500
2022-05-09,sh.600109
2022-05-09,sh.601162
2022-05-10,sh.601699
2022-05-10,sz.000783
2022-05-10,sz.300070
2022-05-10,sh.600985
2022-05-10,sh.688538
2022-05-10,sz.000728
2022-05-10,sh.601000
2022-05-10,sz.000709
2022-05-10,sh.601880
2022-05-10,sz.000429
2022-05-10,sz.000050
2022-05-10,sz.000959
2022-05-10,sh.600369
2022-05-10,sh.601997
2022-05-10,sh.600901
2022-05-10,sz.000825
2022-05-10,sz.002423
2022-05-10,sz.002966
2022-05-10,sh.601666
2022-05-10,sz.002926
2022-05-10,sh.601555
2022-05-10,sz.300677
2022-05-10,sz.002958
2022-05-10,sh.601198
2022-05-10,sz.002673
2022-05-10,sh.600707
2022-05-10,sh.600390
2022-05-10,sh.601577
2022-05-10,sh.600153
2022-05-10,sh.600109
2022-05-11,sh.601699
2022-05-11,sz.000932
2022-05-11,sz.000783
2022-05-11,sh.600985
2022-05-11,sh.688538
2022-05-11,sz.000728
2022-05-11,sz.000709
2022-05-11,sh.601880
2022-05-11,sz.000429
2022-05-11,sz.000050
2022-05-11,sz.000959
2022-05-11,sh.600369
2022-05-11,sh.601997
2022-05-11,sz.000825
2022-05-11,sz.002423
2022-05-11,sz.002966
2022-05-11,sh.601666
2022-05-11,sz.002926
2022-05-11,sh.601555
2022-05-11,sz.300677
2022-05-11,sh.600909
2022-05-11,sz.002958
2022-05-11,sh.601198
2022-05-11,sz.002673
2022-05-11,sh.600707
2022-05-11,sh.688425
2022-05-11,sh.600390
2022-05-11,sh.601577
2022-05-11,sh.600153
2022-05-11,sh.601921
2022-05-12,sh.601699
2022-05-12,sz.000932
2022-05-12,sh.600606
2022-05-12,sz.000783
2022-05-12,sh.600985
2022-05-12,sz.000728
2022-05-12,sz.000709
2022-05-12,sh.601880
2022-05-12,sz.000429
2022-05-12,sz.000050
2022-05-12,sz.000959
2022-05-12,sh.600369
2022-05-12,sh.601997
2022-05-12,sz.000825
2022-05-12,sz.002423
2022-05-12,sz.002966
2022-05-12,sh.601666
2022-05-12,sh.601555
2022-05-12,sz.300677
2022-05-12,sz.002958
2022-05-12,sh.601198
2022-05-12,sz.002673
2022-05-12,sh.600707
2022-05-12,sh.601128
2022-05-12,sh.600295
2022-05-12,sh.688425
2022-05-12,sh.600390
2022-05-12,sh.601577
2022-05-12,sh.600153
2022-05-12,sh.601921
2022-05-13,sh.601699
2022-05-13,sz.000932
2022-05-13,sz.000783
2022-05-13,sh.600985
2022-05-13,sz.000709
2022-05-13,sh.601880
2022-05-13,sz.000429
2022-05-13,sz.000959
2022-05-13,sh.600369
2022-05-13,sh.601997
2022-05-13,sh.600901
2022-05-13,sz.000825
2022-05-13,sz.002423
2022-05-13,sz.002966
2022-05-13,sh.601666
2022-05-13,sh.601555
2022-05-13,sz.300677
2022-05-13,sh.600988
2022-05-13,sz.002958
2022-05-13,sh.601198
2022-05-13,sz.002673
2022-05-13,sh.601128
2022-05-13,sh.600295
2022-05-13,sh.688425
2022-05-13,sz.000933
2022-05-13,sh.600390
2022-05-13,sh.601577
2022-05-13,sh.600153
2022-05-13,sz.000830
2022-05-13,sh.601921
2022-05-16,sh.601699
2022-05-16,sh.688385
2022-05-16,sh.600380
2022-05-16,sh.600820
2022-05-16,sz.000429
2022-05-16,sz.000959
2022-05-16,sh.601997
2022-05-16,sh.600901
2022-05-16,sh.601098
2022-05-16,sz.002966
2022-05-16,sh.601666
2022-05-16,sh.600332
2022-05-16,sh.601555
2022-05-16,sh.600177
2022-05-16,sz.002958
2022-05-16,sh.601198
2022-05-16,sz.002673
2022-05-16,sh.603298
2022-05-16,sh.600582
2022-05-16,sz.002078
2022-05-16,sh.600816
2022-05-16,sz.000933
2022-05-16,sh.600390
2022-05-16,sz.000598
2022-05-16,sh.600801
2022-05-16,sh.601577
2022-05-16,sz.000893
2022-05-16,sh.600153
2022-05-16,sz.000883
2022-05-16,sh.600528
2022-05-17,sh.601699
2022-05-17,sh.688385
2022-05-17,sh.600820
2022-05-17,sz.000429
2022-05-17,sz.000959
2022-05-17,sh.601997
2022-05-17,sh.600901
2022-05-17,sh.601098
2022-05-17,sz.002966
2022-05-17,sh.600332
2022-05-17,sh.601555
2022-05-17,sh.600177
2022-05-17,sz.002262
2022-05-17,sz.002958
2022-05-17,sh.601198
2022-05-17,sz.002673
2022-05-17,sz.002244
2022-05-17,sz.002432
2022-05-17,sh.600582
2022-05-17,sz.002078
2022-05-17,sh.688425
2022-05-17,sh.600816
2022-05-17,sz.000933
2022-05-17,sh.600390
2022-05-17,sz.000598
2022-05-17,sh.601577
2022-05-17,sh.600153
2022-05-17,sh.600873
2022-05-17,sh.600282
2022-05-17,sh.601921
2022-05-18,sh.601699
2022-05-18,sh.688385
2022-05-18,sh.603529
2022-05-18,sh.600820
2022-05-18,sh.600062
2022-05-18,sh.601997
2022-05-18,sh.600901
2022-05-18,sz.000825
2022-05-18,sh.601098
2022-05-18,sh.600578
2022-05-18,sz.002966
2022-05-18,sh.600332
2022-05-18,sh.601555
2022-05-18,sh.600177
2022-05-18,sz.002958
2022-05-18,sh.601198
2022-05-18,sz.002673
2022-05-18,sz.002244
2022-05-18,sz.002432
2022-05-18,sh.601128
2022-05-18,sz.000898
2022-05-18,sh.688425
2022-05-18,sh.600816
2022-05-18,sz.000933
2022-05-18,sh.600390
2022-05-18,sz.000598
2022-05-18,sh.601577
2022-05-18,sz.000893
2022-05-18,sh.600282
2022-05-18,sh.601921
2022-05-19,sh.688385
2022-05-19,sh.600820
2022-05-19,sz.000709
2022-05-19,sh.601880
2022-05-19,sh.600062
2022-05-19,sz.002603
2022-05-19,sh.601997
2022-05-19,sh.600901
2022-05-19,sz.000825
2022-05-19,sh.601098
2022-05-19,sh.600578
2022-05-19,sz.002966
2022-05-19,sh.600332
2022-05-19,sh.601555
2022-05-19,sh.600177
2022-05-19,sz.002958
2022-05-19,sh.601198
2022-05-19,sz.002673
2022-05-19,sz.002432
2022-05-19,sh.601128
2022-05-19,sz.000898
2022-05-19,sh.688425
2022-05-19,sh.600816
2022-05-19,sh.600390
2022-05-19,sz.000598
2022-05-19,sh.601577
2022-05-19,sz.000893
2022-05-19,sh.600126
2022-05-19,sh.600282
2022-05-19,sh.601921
2022-05-20,sh.688180
2022-05-20,sh.600398
2022-05-20,sh.600820
2022-05-20,sz.000709
2022-05-20,sh.600062
2022-05-20,sz.002603
2022-05-20,sz.000959
2022-05-20,sh.601997
2022-05-20,sh.600901
2022-05-20,sz.000825
2022-05-20,sh.600578
2022-05-20,sz.002966
2022-05-20,sh.600332
2022-05-20,sh.601555
2022-05-20,sh.600177
2022-05-20,sz.002958
2022-05-20,sh.601198
2022-05-20,sz.002673
2022-05-20,sz.002432
2022-05-20,sh.601128
2022-05-20,sh.688213
2022-05-20,sz.300601
2022-05-20,sh.688425
2022-05-20,sh.600390
2022-05-20,sz.000598
2022-05-20,sh.601577
2022-05-20,sz.000893
2022-05-20,sh.600126
2022-05-20,sh.600282
2022-05-20,sh.601921
2022-05-23,sh.688180
2022-05-23,sh.600398
2022-05-23,sh.600820
2022-05-23,sh.601880
2022-05-23,sh.600062
2022-05-23,sz.002603
2022-05-23,sh.601997
2022-05-23,sh.600901
2022-05-23,sz.000825
2022-05-23,sh.600578
2022-05-23,sz.002966
2022-05-23,sh.600332
2022-05-23,sh.601555
2022-05-23,sh.600177
2022-05-23,sz.002958
2022-05-23,sh.601198
2022-05-23,sz.002673
2022-05-23,sz.002432
2022-05-23,sh.601128
2022-05-23,sh.688213
2022-05-23,sz.300601
2022-05-23,sh.688425
2022-05-23,sh.600816
2022-05-23,sh.600390
2022-05-23,sz.000598
2022-05-23,sh.601577
2022-05-23,sz.000893
2022-05-23,sh.600126
2022-05-23,sh.600282
2022-05-23,sh.601921
2022-05-24,sh.688180
2022-05-24,sh.600398
2022-05-24,sh.600606
2022-05-24,sh.600820
2022-05-24,sh.601880
2022-05-24,sh.600062
2022-05-24,sz.002603
2022-05-24,sh.601997
2022-05-24,sh.600901
2022-05-24,sh.600511
2022-05-24,sh.600578
2022-05-24,sz.002966
2022-05-24,sh.600332
2022-05-24,sh.601555
2022-05-24,sh.600177
2022-05-24,sz.002958
2022-05-24,sh.601198
2022-05-24,sz.002673
2022-05-24,sz.002432
2022-05-24,sh.601128
2022-05-24,sh.688213
2022-05-24,sz.002078
2022-05-24,sh.688425
2022-05-24,sh.600816
2022-05-24,sh.600390
2022-05-24,sz.000598
2022-05-24,sh.601577
2022-05-24,sz.000893
2022-05-24,sh.600126
2022-05-24,sh.600282
2022-05-25,sh.688180
2022-05-25,sh.600398
2022-05-25,sh.600606
2022-05-25,sh.600820
2022-05-25,sh.600062
2022-05-25,sz.002603
2022-05-25,sh.601997
2022-05-25,sh.600901
2022-05-25,sz.002966
2022-05-25,sh.600332
2022-05-25,sh.601555
2022-05-25,sh.600177
2022-05-25,sz.002958
2022-05-25,sh.601198
2022-05-25,sz.002673
2022-05-25,sz.002432
2022-05-25,sh.601128
2022-05-25,sh.688213
2022-05-25,sz.002078
2022-05-25,sh.688425
2022-05-25,sh.600208
2022-05-25,sh.600816
2022-05-25,sh.600390
2022-05-25,sz.000598
2022-05-25,sh.601577
2022-05-25,sz.000893
2022-05-25,sh.600153
2022-05-25,sh.600601
2022-05-25,sh.600126
2022-05-25,sh.600282
2022-05-26,sh.688180
2022-05-26,sh.600606
2022-05-26,sz.000563
2022-05-26,sh.600820
2022-05-26,sh.600038
2022-05-26,sh.601880
2022-05-26,sz.000429
2022-05-26,sz.002603
2022-05-26,sh.601997
2022-05-26,sh.600704
2022-05-26,sh.600901
2022-05-26,sz.002966
2022-05-26,sh.600332
2022-05-26,sh.600177
2022-05-26,sz.002958
2022-05-26,sz.002244
2022-05-26,sz.002432
2022-05-26,sh.601128
2022-05-26,sh.688213
2022-05-26,sz.002078
2022-05-26,sh.600208
2022-05-26,sh.600390
2022-05-26,sz.000598
2022-05-26,sh.600801
2022-05-26,sh.601577
2022-05-26,sz.000893
2022-05-26,sh.600153
2022-05-26,sh.600601
2022-05-26,sh.600282
2022-05-26,sh.600528
2022-05-27,sh.688180
2022-05-27,sh.600606
2022-05-27,sz.000563
2022-05-27,sh.600820
2022-05-27,sh.600038
2022-05-27,sh.601880
2022-05-27,sz.000429
2022-05-27,sz.002603
2022-05-27,sh.601997
2022-05-27,sh.600704
2022-05-27,sh.600901
2022-05-27,sz.002966
2022-05-27,sz.301200
2022-05-27,sh.600332
2022-05-27,sh.600177
2022-05-27,sz.002958
2022-05-27,sz.002244
2022-05-27,sz.002432
2022-05-27,sh.601128
2022-05-27,sh.688213
2022-05-27,sz.002078
2022-05-27,sh.600208
2022-05-27,sh.600816
2022-05-27,sh.600390
2022-05-27,sh.600720
2022-05-27,sz.000598
2022-05-27,sh.600801
2022-05-27,sh.601577
2022-05-27,sh.600153
2022-05-27,sh.600601
2022-05-30,sh.688180
2022-05-30,sh.600606
2022-05-30,sz.000563
2022-05-30,sz.000709
2022-05-30,sz.000429
2022-05-30,sz.002603
2022-05-30,sh.601997
2022-05-30,sh.600704
2022-05-30,sh.600901
2022-05-30,sz.002966
2022-05-30,sz.301200
2022-05-30,sh.600332
2022-05-30,sh.600177
2022-05-30,sz.002958
2022-05-30,sz.002244
2022-05-30,sz.002432
2022-05-30,sh.601128
2022-05-30,sh.688213
2022-05-30,sz.002078
2022-05-30,sz.000898
